date,arena,team,opponent,home,win,points,opponent_points,true_shooting,opponent_true_shooting,effective_field_goal,opponent_effective_field_goal,3pt_attempted,opponent_3pt_attempted,free_throws_attempted,opponent_free_throws_attempted,rebounds,opponent_rebounds,assists,opponent_assists,steals,opponent_steals,blocks,opponent_blocks,turnovers,opponent_turnovers,offensive_rating,opponent_offensive_rating,defensive_rating,opponent_defensive_rating,team_code,opponent_code,arena_code,weighted_points,weighted_opponent_points,weighted_true_shooting,weighted_opponent_true_shooting,weighted_effective_field_goal,weighted_opponent_effective_field_goal,weighted_3pt_attempted,weighted_opponent_3pt_attempted,weighted_free_throws_attempted,weighted_opponent_free_throws_attempted,weighted_rebounds,weighted_opponent_rebounds,weighted_assists,weighted_opponent_assists,weighted_steals,weighted_opponent_steals,weighted_blocks,weighted_opponent_blocks,weighted_turnovers,weighted_opponent_turnovers,weighted_offensive_rating,weighted_opponent_offensive_rating,weighted_defensive_rating,weighted_opponent_defensive_rating
2023-12-22,Kaseya Center,Atlanta Hawks,Miami Heat,0,0,113,122,0.553,0.615,0.536,0.564,0.563,0.453,0.146,0.349,47.3,52.7,69.0,52.5,8.9,7.0,4.3,4.8,12.1,14.6,111.6,121.1,120.5,112.2,0,15,14,128.53504099116444,124.61238354457296,0.6349956687182217,0.6172243510028067,0.599063716838447,0.5799941615204569,0.4270051532595,0.3508777445794458,0.27165098917447256,0.26049628726473084,51.77804591535996,48.221954084640046,60.072928832194094,58.9030652834668,5.215056530218388,5.928316876941869,8.466653354647304,9.745469830862945,11.508013033113144,10.149160620517339,129.38974633584786,126.12267564316278,125.46865597223066,130.08542261653554
2023-12-23,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,1,0,119,125,0.568,0.586,0.536,0.572,0.448,0.34,0.208,0.227,44.6,55.4,62.2,58.0,8.0,6.0,7.8,13.2,9.5,10.1,119.1,125.1,125.1,119.1,0,14,26,122.4224735782584,123.58448985998913,0.6027328602137897,0.6163491363533986,0.5742500571446831,0.573700944105562,0.4805150003839406,0.39105975446092434,0.22221113624688021,0.29531981368442206,50.01607067813372,49.98392932186627,63.585460556060056,56.38365331560077,6.664970011914297,6.349991679003364,6.827201644736906,7.799577461036837,11.740941948119916,11.900430911118955,122.39002076072934,124.14640512804439,123.51364055907071,123.04805132707023
2023-12-26,United Center,Atlanta Hawks,Chicago Bulls,0,0,113,118,0.575,0.559,0.534,0.495,0.506,0.272,0.236,0.337,45.5,54.5,58.5,54.8,6.3,10.5,4.5,4.5,14.0,8.6,118.8,123.4,124.1,118.2,0,4,31,121.07583447809584,124.14144998185081,0.5890665377265988,0.6044076756714877,0.5591998248034612,0.5730316744129362,0.4677213381809744,0.37096929642537396,0.21661948702295114,0.2684380481077011,47.885011846664156,52.114988153335844,63.040324030134606,57.019636499943644,7.190263645520846,6.212280614505589,7.20996816486231,9.924479226404936,10.859199553466171,11.192016191000688,121.09549780958382,124.52161566245073,124.13782467655759,121.49461339251445
2023-12-29,State Farm Arena,Atlanta Hawks,Sacramento Kings,1,0,110,117,0.524,0.612,0.473,0.612,0.457,0.506,0.266,0.169,57.3,42.7,78.4,76.1,9.1,9.1,9.1,5.9,12.5,11.2,110.9,117.9,117.9,110.9,0,25,26,117.89824024169606,121.7249769698794,0.5835317847140927,0.5865411420156307,0.5492844633295539,0.542328593568016,0.4827828226013326,0.332027900739914,0.22424512701116228,0.29541508233991554,46.946582521711946,53.05341747828805,61.25384518281863,56.146277323470464,6.839972089080932,7.899367248537144,6.143678452653675,7.790112310881068,12.095008611174961,10.172136978330055,120.19228952452227,124.08029415268899,124.1229418214732,120.1982836379096
2023-12-31,Capital One Arena,Atlanta Hawks,Washington Wizards,0,1,130,126,0.584,0.587,0.558,0.556,0.337,0.541,0.389,0.214,58.0,42.0,57.4,76.1,4.6,4.6,6.7,14.3,9.7,7.7,119.3,115.6,115.6,119.3,0,29,4,114.79052428776184,119.86584305372585,0.5601078483104522,0.5965584239298081,0.5192688603000295,0.5697421609799913,0.4726380705193915,0.40048060056484314,0.24067439238813473,0.24567461406045232,51.02033562245426,48.97966437754573,68.0003326589375,63.99745687798267,7.729223945212315,8.371779512833603,7.306900557388585,7.046410928863954,12.254360335323996,10.576569638410396,116.53605781717522,121.64853743846254,121.67440455403198,116.53969343028483
2024-01-03,State Farm Arena,Atlanta Hawks,Oklahoma City Thunder,1,1,141,138,0.644,0.674,0.579,0.648,0.411,0.396,0.347,0.286,57.0,43.0,62.5,60.0,7.7,9.7,9.1,1.8,10.6,11.3,135.0,133.4,132.1,136.3,0,20,26,120.77498733583548,122.27944601221074,0.5695086785317084,0.5927974767487206,0.5345083780013364,0.5643350413565802,0.41926864238833733,0.45577068218025013,0.29903597793062936,0.23321162315970434,53.766619869568004,46.233380130432,63.829426291425065,68.7594370718925,6.497970125318832,6.887699749198384,7.068103768579824,9.900476156582235,11.249297746222952,9.444727553122341,117.62358444682869,119.26862313502319,119.28431233254899,117.62578955748556
2024-01-05,Gainbridge Fieldhouse,Atlanta Hawks,Indiana Pacers,0,0,116,150,0.546,0.752,0.484,0.739,0.452,0.415,0.323,0.138,50.0,50.0,52.5,83.3,5.8,11.6,5.5,5.9,11.6,13.8,112.8,144.4,145.8,111.7,0,11,12,128.73291026928416,128.46500244093966,0.5988187316475592,0.6247481821828995,0.5520144683523617,0.5972546396861376,0.416015184900658,0.43225274968902044,0.31790835133994666,0.2539822323876157,55.038855903225134,44.96114409677486,63.30633776987341,65.31286691067704,6.970932059397842,7.994253749100277,7.8675926928590485,6.713186929686557,10.993818972928565,10.17472042867504,124.4606716777666,124.82888704695931,124.3268928485764,124.97351932221605
2024-01-07,Kia Center,Atlanta Hawks,Orlando Magic,0,0,110,117,0.53,0.543,0.511,0.526,0.33,0.418,0.319,0.224,46.7,53.3,50.0,58.1,8.5,7.5,17.5,4.9,11.1,10.8,104.1,110.2,110.7,103.6,0,21,15,123.7229002582794,136.93836407438508,0.5780361792909939,0.6748178730626162,0.5252528592518481,0.653027095406573,0.4301741069443295,0.4254643213697018,0.31991175906213276,0.20834677803572513,53.05622051310017,46.94377948689983,59.05437500061026,72.39025259399337,6.510206175391481,9.413004406420828,6.936017519363977,6.393222791686163,11.232332631619396,11.60115684901512,119.87255469546301,132.5295202680832,132.77590250315072,119.75079621499461
2024-01-10,State Farm Arena,Atlanta Hawks,Philadelphia 76ers,1,1,139,132,0.577,0.566,0.529,0.51,0.333,0.333,0.412,0.324,51.9,48.1,66.7,56.5,5.3,7.1,11.8,13.2,9.7,8.6,123.1,117.4,116.9,123.6,0,22,26,118.32335961124245,129.09322891863619,0.5591354150408429,0.6229515802082225,0.5196447959839963,0.6030458267232991,0.3907586661813467,0.4225273396909248,0.31955300981644613,0.2145058411100341,50.55524255829009,49.44475744170992,55.49175595294839,66.7674761921071,7.293129058527258,8.660295805759093,11.092620841199405,5.80568539018629,11.180263797050173,11.285926184250997,113.66653784895975,123.74353843865119,124.0897114908776,113.39595292359492
2024-01-12,State Farm Arena,Atlanta Hawks,Indiana Pacers,1,0,108,126,0.545,0.748,0.511,0.741,0.337,0.228,0.258,0.152,38.4,61.6,62.5,77.4,14.1,12.1,3.3,15.3,13.1,24.3,109.1,126.7,127.3,108.6,0,11,26,126.45898378827138,130.2369542358057,0.566164581606284,0.600542879174086,0.5233257819924882,0.56643514610841,0.3680324015569734,0.3873010758685584,0.3559280666095131,0.25758843622993616,51.08436338978471,48.91563661021529,59.90185641108733,62.72753904685431,6.5088938708170705,8.046367235063798,11.370952856384699,8.715121525897578,10.597825368503043,10.229096564377699,117.3783160346857,121.24755051609371,121.26078041062094,117.4109326561573
2024-01-13,State Farm Arena,Atlanta Hawks,Washington Wizards,1,0,99,127,0.46,0.586,0.403,0.546,0.43,0.33,0.355,0.268,48.1,51.9,65.6,68.1,8.6,9.6,10.8,17.0,13.0,10.0,94.4,122.3,121.2,95.4,0,29,26,119.19593954763306,128.5698426324156,0.5578369675672755,0.6585627357620885,0.5184759646385781,0.6351210646409772,0.35582210287602645,0.32462098606048484,0.3173963744891162,0.21604262350079115,46.093455248737634,53.906544751262366,60.924146264432,68.50070263181,9.495761419109101,9.641347459584047,8.195280331157461,11.306069338908891,11.582354379136472,15.765565707582102,114.12105245573878,123.39292223729429,123.63702818025493,113.944100764598
2024-01-15,State Farm Arena,Atlanta Hawks,San Antonio Spurs,1,1,109,99,0.533,0.483,0.5,0.458,0.409,0.442,0.226,0.179,56.4,43.6,60.0,71.1,7.5,9.5,11.3,14.5,16.4,14.9,101.6,93.6,92.3,103.1,0,26,26,111.24945649281982,127.95215768402329,0.5193411202671788,0.6300115238323664,0.47303971275861945,0.6000546579345142,0.38500883128482777,0.3267374631385206,0.3321922482941951,0.23648625826953873,46.88296909269741,53.1170309073026,62.76395135935421,68.34303843073694,9.143306762502634,9.625078501847801,9.220157666632643,13.546456492322852,12.140154469464157,13.496992359525954,106.36142291273107,122.96289084319133,122.67813230453581,106.64756562964818
2024-01-17,State Farm Arena,Atlanta Hawks,Orlando Magic,1,1,106,104,0.619,0.532,0.566,0.5,0.329,0.398,0.289,0.25,50.6,49.4,53.8,46.2,8.5,17.0,3.8,15.7,21.2,11.7,112.7,110.6,110.6,112.7,0,21,26,110.36436432757709,116.5603712614825,0.5247154706829799,0.5721669963388335,0.4836477592294923,0.5441605052023301,0.3944486206439884,0.3720897376313743,0.2904088542722547,0.21386717807576844,50.62762897801359,49.37237102198641,61.67642123770702,69.42781828427887,8.496715932573666,9.575863946074369,10.03851186022542,13.921646628498875,13.816273085786081,14.04903285211739,104.48794897406304,111.40949351492932,110.72526858688872,105.25170731698086
2024-01-19,Kaseya Center,Atlanta Hawks,Miami Heat,0,1,109,108,0.577,0.589,0.546,0.537,0.402,0.378,0.195,0.268,46.3,53.7,57.5,55.3,6.3,7.4,3.9,3.8,13.7,16.4,114.9,113.9,113.9,114.9,0,15,14,108.64712077129211,111.6182502572761,0.5618135423091175,0.5563625147554923,0.516050841143438,0.5267847003177982,0.3686965950034013,0.3822846314932433,0.28985451331004697,0.22808433571032047,50.61675782223936,49.383242177760636,58.577290963093255,60.288383928811044,8.49800811242003,12.497033867437125,7.5838487091481745,14.621374157823483,16.721543249572115,13.124760443576344,107.71913928030463,111.09098263498669,110.6759792385453,108.18238213127619
2024-01-20,State Farm Arena,Atlanta Hawks,Cleveland Cavaliers,1,0,95,116,0.477,0.63,0.457,0.6,0.409,0.506,0.161,0.188,47.9,52.1,67.6,74.4,5.1,7.0,9.5,10.9,9.9,13.2,96.0,116.6,117.2,95.5,0,5,26,108.7859679287865,110.19457971377126,0.5677889478055212,0.5692043645593416,0.5278349169356229,0.5308041075496168,0.38180046381311783,0.3805987603641148,0.2525321704880049,0.24378992582514702,48.918245967619114,51.08175403238089,58.153409998017494,58.32560779278789,7.633159309398647,10.49150731168706,6.1343671860291025,10.363495201618921,15.532658619026941,14.413466792736527,110.54458781391088,112.19624484583598,111.94453256221354,110.82555880568995
2024-01-22,Golden 1 Center,Atlanta Hawks,Sacramento Kings,0,0,107,122,0.51,0.582,0.462,0.527,0.43,0.409,0.29,0.29,49.5,50.5,52.8,51.2,2.0,7.9,12.7,3.8,10.3,7.9,106.2,120.5,121.1,105.7,0,25,13,103.36161221851103,112.47883460561663,0.5320662803800118,0.5931255831466672,0.49996354887851935,0.5580305697233093,0.3925026473808077,0.429940303432278,0.2165170677237102,0.22183830049940037,48.51759739818596,51.482402601814044,61.87035353688118,64.65038829487584,6.6364387863309915,9.117706232107343,7.458640509995883,10.574593390858997,13.316380146453955,13.936004813975819,104.82173843768032,113.92898748244586,114.0123978694291,104.79542128830751
2024-01-24,Chase Center,Atlanta Hawks,Golden State Warriors,0,0,112,134,0.531,0.665,0.489,0.648,0.457,0.363,0.277,0.242,47.9,52.1,76.9,51.0,7.0,6.1,3.4,17.6,9.4,9.0,112.4,135.2,134.5,113.0,0,9,5,104.7932062592615,116.22512127383449,0.5233838755922994,0.5887480072836224,0.4850260563394513,0.5458209919199224,0.4072567059851895,0.42170093605157294,0.24543034862214055,0.24865783944710146,48.90414270199609,51.09585729800391,58.301447512909995,59.35807288344815,4.812142274951573,8.638576164075896,9.520954771685199,7.908998597416631,12.129527039626964,11.561021980757117,105.36404210559908,116.51447944393698,116.80115200524672,105.15134527739883
2024-01-26,State Farm Arena,Atlanta Hawks,Dallas Mavericks,1,0,143,148,0.649,0.747,0.603,0.712,0.351,0.412,0.309,0.376,49.3,50.7,62.7,54.9,6.8,2.9,4.0,7.9,6.0,11.6,139.0,143.8,143.8,139.0,0,6,26,107.62885863880798,123.21899108185768,0.5263805870393797,0.6187508285617017,0.4865896813303427,0.5860252988316229,0.42682916707037716,0.39860391746266677,0.257852038526354,0.24603818375138048,48.50904333537711,51.49095666462289,65.61940769234658,56.06942745900672,5.672997210909129,7.639724275249092,7.112546735069597,11.72211052707871,11.05554183574883,10.553338351246078,108.13247581737095,123.86665889210799,123.76510605153123,108.23955027410547
2024-01-28,State Farm Arena,Atlanta Hawks,Toronto Raptors,1,1,126,125,0.56,0.606,0.495,0.545,0.284,0.348,0.421,0.36,52.6,47.4,61.4,70.7,6.9,11.8,6.9,4.4,11.1,12.0,124.4,123.4,123.4,124.4,0,27,26,121.54631829776207,132.96955831418418,0.5746275665715821,0.669212945448468,0.5323935726276845,0.6355924814016287,0.3969927147236073,0.40387486522195815,0.27797719318783815,0.29717417386192446,48.820260532454824,51.17973946754517,64.47071027341477,55.60929360811957,6.116438254909761,5.774788091207288,5.88785502440096,10.218227219229208,9.066341124505003,10.965167619755048,120.27790019586922,131.7098174688803,131.64822255749635,120.34284413674365
2024-01-30,State Farm Arena,Atlanta Hawks,Los Angeles Lakers,1,1,138,122,0.633,0.604,0.604,0.6,0.376,0.367,0.178,0.278,55.4,44.6,60.4,58.3,9.4,11.3,3.5,4.8,9.9,12.2,130.3,115.2,115.2,130.3,0,13,26,123.29870549917139,129.83378146159865,0.5688720676020615,0.6443405895026857,0.517680348273372,0.5999471175058765,0.3525335457994686,0.38188981886217266,0.33425228263604184,0.32189421022801856,50.30747212736056,49.69252787263944,63.26247992779663,61.54702389721244,6.424745777856474,8.145524246294823,6.286103040265956,7.928933193402168,9.866523540697681,11.372342433759819,121.8998200865657,128.44015907115602,128.40279986892185,121.93921057786598
2024-02-02,State Farm Arena,Atlanta Hawks,Phoenix Suns,1,1,129,120,0.627,0.637,0.605,0.614,0.463,0.42,0.189,0.159,53.1,46.9,59.2,66.0,7.0,6.0,7.8,9.8,8.9,15.3,129.8,120.8,120.8,129.8,0,23,26,129.08321414814276,126.75142863775619,0.5941044428582418,0.6284678043632725,0.5516444846941976,0.5999679251459533,0.3617668760532101,0.3760311316571106,0.27277180006501667,0.3046231842860902,52.31122570992775,47.68877429007225,62.13618183895056,60.269419546399426,7.595417093903356,9.386713740134947,5.189856914971652,6.697793913914347,9.879695501055343,11.69800031035246,125.20503333560562,123.23056241580421,123.20790291422772,125.22892487627941
2024-02-03,State Farm Arena,Atlanta Hawks,Golden State Warriors,1,1,141,134,0.57,0.555,0.544,0.527,0.377,0.5,0.193,0.179,50.0,50.0,49.1,52.0,4.3,3.5,7.1,9.9,6.1,10.4,122.2,116.1,116.1,122.2,0,9,26,129.05047193216922,124.09494846556075,0.6070478360256835,0.631824961751785,0.5726382441030565,0.6054891163818464,0.40159900654928643,0.39333153327782255,0.23981016515750503,0.24732492603233355,52.62158420948983,47.37841579051018,60.98088430777132,62.524227257026446,7.361138722760537,8.054145719011583,6.216868192732159,7.918416896088003,9.494215358558044,13.115276752006881,127.01301183775557,122.27421062549436,122.26046694305474,127.02750278968168
2024-02-05,State Farm Arena,Atlanta Hawks,Los Angeles Clippers,1,0,144,149,0.674,0.726,0.642,0.702,0.411,0.393,0.284,0.348,52.0,48.0,68.6,61.5,5.0,7.9,7.4,8.9,9.3,7.2,143.3,147.6,148.3,142.6,0,12,26,133.7522448578716,127.99228255841815,0.5924706484252493,0.6015966947330159,0.5613699730885803,0.5746060555386359,0.3919200516703924,0.4353023045094236,0.22139180035381711,0.2204411624605926,51.590071200050474,48.40992879994953,56.30612059705497,58.38326650107511,6.156674488960258,6.26222900733853,6.564353482332582,8.698109092726702,8.158695680602381,12.046898599672646,125.11923924511524,119.84484804383021,119.83651207905335,125.12802845174672
2024-02-07,TD Garden,Atlanta Hawks,Boston Celtics,0,0,117,125,0.528,0.639,0.485,0.618,0.402,0.527,0.196,0.118,52.1,47.9,55.8,67.3,7.7,5.8,4.5,14.8,7.5,12.5,112.6,120.3,120.3,112.6,0,1,28,137.78442231312735,136.25817528121556,0.6245499486038688,0.6505455811866638,0.5930954165852098,0.6247316668231503,0.3994274263524644,0.41865764466123423,0.24602620736552255,0.27063165411574364,51.75136561453365,48.24863438546635,61.14338521537137,59.60960557476565,5.701558540855518,6.906641679371774,6.893154766357182,8.777546974822647,8.607763938229121,10.139792605193204,132.27281118536155,130.76564937375161,131.03602189374118,132.00271357045304
2024-02-09,Wells Fargo Center,Atlanta Hawks,Philadelphia 76ers,0,1,127,121,0.665,0.546,0.617,0.505,0.444,0.459,0.407,0.296,44.9,55.1,73.8,57.1,4.1,7.2,17.0,13.3,12.0,8.3,130.7,123.8,124.5,130.0,0,22,32,129.6063893772582,131.82842848043882,0.5865605040216054,0.6460027489738748,0.550563184332981,0.6220829623191887,0.4004396552084094,0.4612870397419169,0.22634242855616557,0.21057577786334655,51.88854255618574,48.11145744381426,59.04092695976021,62.63553999583773,6.487883983394643,6.471212107851191,5.9515217392251225,11.147197593570795,8.171892792256303,11.06846185177702,124.53216314659421,126.647737218948,126.81172644186452,124.36834066203784
2024-02-10,State Farm Arena,Atlanta Hawks,Houston Rockets,1,1,122,113,0.585,0.521,0.534,0.505,0.466,0.43,0.42,0.19,41.4,58.6,62.5,50.0,6.7,5.7,14.0,12.8,9.5,13.6,116.5,107.9,107.9,116.5,0,10,26,128.5808550684512,127.56777386986987,0.6174240407568556,0.6066547333080001,0.5767040343644099,0.5760144063763316,0.41757931533633436,0.46038715972344935,0.2974256440104521,0.2441875901921888,49.13876532701911,50.861234672980906,64.84816969218609,60.45747472553,5.548324847760783,6.757967798985868,10.298759191693737,11.994259336201878,9.678135609844224,9.979156993342011,126.95901784431629,125.52723993409101,125.9021329638546,126.58422594648032
2024-02-12,State Farm Arena,Atlanta Hawks,Chicago Bulls,1,0,126,136,0.59,0.649,0.543,0.625,0.457,0.304,0.309,0.315,53.3,46.7,75.0,56.9,3.9,5.9,4.7,3.9,10.1,5.4,123.5,134.0,133.3,124.2,0,4,26,125.99149036613291,121.83580149581887,0.6046661748307655,0.5729522219007065,0.5599013061353845,0.5480724147484509,0.43663137018726855,0.4484307440338199,0.3456548949979577,0.22286643482744,46.09379843914871,53.906201560851294,63.92423691251598,56.34277904419115,6.001473710139105,6.341689907072332,11.755083970787194,12.311293583630212,9.608044708956912,11.40384770246027,122.84371499304662,118.5914614661156,118.81884558277932,122.61639221599768
2024-02-14,Spectrum Center,Atlanta Hawks,Charlotte Hornets,0,0,99,122,0.506,0.624,0.455,0.579,0.427,0.416,0.225,0.225,49.5,50.5,63.9,61.4,5.2,7.3,11.5,7.8,14.1,11.7,103.7,127.2,127.8,103.2,0,3,25,125.99483864615668,127.4089793369688,0.5988954846955541,0.6028746909798118,0.5532511603602874,0.578341060967335,0.4446458015222567,0.39160167446151245,0.3312323176447815,0.2591181679342784,48.92921781327998,51.07078218672002,68.28221010773568,56.56202840606797,5.174608235777873,6.1678984707246665,8.979124735124365,9.001707446309654,9.80161403277488,9.041517707782967,123.10194302177355,124.65424895784697,124.51673585793334,123.23949332604418
2024-02-23,State Farm Arena,Atlanta Hawks,Toronto Raptors,1,0,121,123,0.519,0.583,0.491,0.564,0.368,0.382,0.226,0.078,53.5,46.5,58.7,74.0,4.9,2.9,6.3,10.4,7.2,10.2,118.5,119.8,120.4,117.9,0,27,26,115.3731972928774,125.28071180562127,0.5623439596166777,0.6111868523833616,0.5145923411108129,0.5786003332738076,0.43770271963844465,0.4012016675152685,0.28943315770384376,0.24569371490534903,49.15380310373675,50.84619689626326,66.55794478764233,58.465621897463606,5.1845991164950975,6.613345712587459,9.971011862542852,8.52887241019124,11.49289712360135,10.087548981468442,115.46787330069454,125.65592394093996,125.80859963390296,115.35456710734351
2024-02-25,State Farm Arena,Atlanta Hawks,Orlando Magic,1,1,109,92,0.559,0.5,0.522,0.5,0.322,0.452,0.189,0.214,46.3,53.7,75.6,65.7,10.5,7.3,6.5,14.8,9.3,17.9,114.3,96.0,96.5,113.7,0,21,26,117.58717164197765,124.38332163607726,0.5452894404208495,0.6000961901712952,0.5053094782181005,0.5728555497725829,0.41027683652605157,0.3936464000656133,0.26447415498975063,0.179711379531158,50.86389832926964,49.136101670730376,63.46608443603201,64.57792340124735,5.072618089881328,5.15225802479574,8.526581246800022,9.265103748547293,9.803773724455226,10.131795009544726,116.66092219273881,123.35179741112371,123.6804815040712,116.35611690836353
2024-02-27,State Farm Arena,Atlanta Hawks,Utah Jazz,1,1,124,97,0.601,0.474,0.559,0.431,0.344,0.404,0.247,0.202,56.1,43.9,58.7,68.6,7.7,10.6,14.3,6.6,14.9,15.0,119.3,93.3,93.3,119.3,0,28,26,114.20838288107291,111.64147743561101,0.5506841252534308,0.5607114082593004,0.5118766868126792,0.5441891246672793,0.37554260789547583,0.416606752535199,0.23477738901717454,0.19320290040640284,49.06814426451255,50.931855735487474,68.24040818809111,65.01942614031063,7.208126469544206,5.997328642887201,7.729183660582534,11.442915725166323,9.605554209439637,13.188345502357475,115.73197169509169,112.58970372809065,112.98579537796685,115.31101634070318
2024-02-29,Barclays Center,Atlanta Hawks,Brooklyn Nets,0,0,97,124,0.509,0.648,0.477,0.633,0.326,0.511,0.244,0.144,47.6,52.4,48.6,65.2,3.1,6.3,18.2,6.9,12.8,9.5,100.4,129.7,128.4,101.5,0,2,3,118.06108400920462,105.88050496818731,0.5704818792959502,0.5265931276561162,0.530418265764654,0.4996526744567291,0.3631315587758967,0.4116463819320069,0.23958661169717724,0.19666428937993866,51.834963901751436,48.16503609824858,64.48655007224976,66.42827217473315,7.401663623077514,7.808338705330393,10.314598430803231,9.537376869717331,11.688756301839177,13.9011760023737,117.13588143835096,104.99979672785814,105.24003845756417,116.8805591095442
2024-03-02,Barclays Center,Atlanta Hawks,Brooklyn Nets,0,0,102,114,0.525,0.584,0.489,0.551,0.391,0.364,0.264,0.25,48.3,51.7,62.2,68.3,4.3,6.4,7.1,15.1,11.0,10.1,109.5,122.3,122.3,109.5,0,2,3,109.7741931783648,113.00997072469596,0.5462906448097413,0.5743630096236241,0.5093998159749371,0.5521207586673327,0.3485214288405008,0.4507389844883891,0.24132314468112115,0.17594250618090804,50.16863544918823,49.83136455081177,58.23567969587847,65.94498473244748,5.70909087516678,7.214853670014051,13.417262184136527,8.499649932700333,12.125996626653077,12.169448184230863,110.55082520967441,114.71856941431315,114.35277324674858,110.82878066346005
2024-03-05,Madison Square Garden (IV),Atlanta Hawks,New York Knicks,0,1,116,100,0.597,0.482,0.563,0.465,0.356,0.525,0.264,0.111,56.0,44.0,59.1,71.1,6.3,8.5,10.6,10.7,14.1,10.4,122.2,105.9,105.4,122.9,0,19,17,106.71528651720675,113.39951689051506,0.5379134288421591,0.5781548698693728,0.5013731138412941,0.551679774493876,0.3652354442109804,0.4166098534845433,0.2502457919832333,0.2050818594172446,49.43338469175848,50.56661530824152,59.79551819062913,66.87161103613813,5.154656818109907,6.894233734042853,10.931613200121767,11.096685319346651,11.68295147679805,11.35518377242258,110.13735770766645,117.70162990529809,117.4797633144648,110.30594621242177
2024-03-06,State Farm Arena,Atlanta Hawks,Cleveland Cavaliers,1,1,112,101,0.603,0.523,0.577,0.494,0.357,0.494,0.238,0.191,50.0,50.0,62.8,69.2,7.3,5.2,6.7,7.4,10.6,13.5,117.4,105.8,105.8,117.4,0,5,26,110.36853660603883,108.12721781943439,0.5611621830154785,0.5403208766564509,0.5256214040821261,0.517573940807511,0.361601580070025,0.4592580529276335,0.255657651137766,0.16806353225933052,52.017146485013335,47.982853514986665,59.52185310700441,68.53535245222734,5.605314244290861,7.526053527364756,10.801133573039266,10.940601808441631,12.633985964664928,10.979348243634247,114.8836376125537,113.05805037214454,112.72674681229455,115.26132024776408
2024-03-08,FedEx Forum,Atlanta Hawks,Memphis Grizzlies,0,1,99,92,0.529,0.528,0.511,0.473,0.402,0.351,0.172,0.405,55.3,44.7,56.8,70.0,10.1,11.4,10.4,21.2,14.6,13.0,111.2,104.5,103.3,112.4,0,14,8,111.01046743136374,105.32287612593709,0.5776240812634423,0.533505642745238,0.5458373063228238,0.5082983178700059,0.35979099939559267,0.4729279439224966,0.2487099067935645,0.1770883290897745,51.223461188292134,48.776538811707866,60.81170340235651,68.79687088437306,6.272121130584156,6.6108227804794115,9.18746325162508,9.547483550653798,11.833674848994427,11.971147427305707,115.87374906106618,110.20223008044425,110.0012843137233,116.10282515896232
2024-03-10,State Farm Arena,Atlanta Hawks,New Orleans Pelicans,1,0,103,116,0.532,0.685,0.511,0.667,0.505,0.36,0.143,0.293,48.8,51.2,73.7,74.4,6.5,8.6,8.3,15.6,10.2,12.4,111.0,125.1,125.1,111.0,0,18,26,106.28471673460204,100.0807328459342,0.558491996086636,0.5313393411264112,0.5321298943865931,0.49440951202444056,0.37639894701759824,0.4249530362647158,0.21852691037399466,0.26676458388661417,52.8274542251907,47.172545774809294,59.233221111202674,69.27026530377933,7.77827410403319,8.4952171815635,9.664559286082357,14.13239151066583,12.922138981180963,12.375969370336698,114.03477210133973,107.95857737252503,107.36453439572445,114.64587698646592
2024-03-13,Moda Center,Atlanta Hawks,Portland Trail Blazers,0,0,102,106,0.532,0.573,0.511,0.524,0.443,0.366,0.205,0.293,43.7,56.3,50.0,63.2,11.5,7.4,11.5,10.2,13.5,16.3,107.0,111.8,111.2,107.6,0,24,19,104.99228140800729,106.34447639090288,0.5480682078635316,0.5918000992015251,0.5238159287819585,0.5623185774680595,0.42699951849484513,0.3993960079359763,0.18880938677519551,0.27708741575691276,51.24277446816733,48.757225531832674,64.92545505666104,71.28865863055053,7.275312435612819,8.536446008007161,9.127647044004526,14.709850454764293,11.85106075208515,12.385424686337005,112.84068232470305,114.70320162534462,114.34289634672812,113.21133617383228
2024-03-15,Delta Center,Atlanta Hawks,Utah Jazz,0,0,122,124,0.587,0.628,0.554,0.589,0.424,0.4,0.293,0.222,45.6,54.4,78.0,52.2,7.1,6.0,9.3,13.2,8.0,11.6,123.8,124.6,125.9,122.6,0,28,7,103.8149104164445,106.20893549262975,0.5417458607158675,0.5844028365713639,0.5187732537389513,0.5472413920709517,0.43329521739695864,0.3862557027251759,0.1951798966796073,0.28334852978130753,48.27492397424112,51.72507602575888,59.052746102027825,68.10601945537806,8.937597464492498,8.08928934696437,10.061095196528857,12.935362571533492,12.499867790136157,13.925690052509209,110.54255290357405,113.56088079709905,113.10626299458941,111.00344743138383
2024-03-17,Crypto.com Arena,Atlanta Hawks,Los Angeles Clippers,0,1,110,93,0.616,0.536,0.589,0.453,0.405,0.486,0.143,0.392,52.9,47.1,78.0,60.7,10.9,11.0,18.4,10.0,15.2,15.6,120.2,102.2,101.7,120.9,0,12,6,110.9701856179528,113.20917390735474,0.5595519770452678,0.60155698370403,0.5326338983507567,0.5636721239841133,0.4296378343399497,0.3916636623066145,0.23366910819992445,0.2592097642406565,47.22242340277761,52.7775765972224,66.50790959352021,61.84748847367241,8.214559202424894,7.267218045944873,9.761627571654763,13.039489285927555,10.729307779370906,13.010602321835515,115.75895186649946,117.90443574721812,118.14020625391841,115.56633532016504
